Business ID,Annual Revenue,Loan Amount,GST Compliance (%),Past Defaults,Bank Transactions,Market Trend,Credit Score,financial_health,repayment_history,credit_utilization,industry_risk
11589,3000000,400000,75,0,High Volume,0,639,49.85714286,100,13.33333333,50
11590,3600000,1180000,65,2,Unstable,2,595,45.57142857,60,32.77777778,70
11591,6600000,590000,90,0,Low Volume,2,657,69.14285714,100,8.939393939,70
11592,8200000,130000,65,0,Unstable,0,496,58.71428571,100,1.585365854,50
11593,5300000,2080000,100,0,Low Volume,2,743,71.42857143,100,39.24528302,70
11594,4600000,990000,100,0,High Volume,0,598,69.42857143,100,21.52173913,50
11595,5800000,30000,80,0,High Volume,0,604,60.85714286,100,0.517241379,50
11596,2300000,1100000,95,0,Unstable,2,516,59.85714286,100,47.82608696,70
11597,5400000,960000,55,0,Low Volume,2,309,44.71428571,100,17.77777778,70
11598,3700000,1590000,100,0,Low Volume,2,722,66.85714286,100,42.97297297,70
11599,6300000,120000,70,1,Low Volume,0,679,56.28571429,80,1.904761905,50
11600,2600000,1380000,80,0,Low Volume,2,702,51.71428571,100,53.07692308,70
11601,4100000,330000,50,0,Unstable,1,766,38,100,8.048780488,90
11602,4900000,1790000,85,0,High Volume,1,850,61.28571429,100,36.53061224,90
11603,4000000,1140000,65,0,High Volume,1,633,46.71428571,100,28.5,90
11604,4500000,870000,80,1,High Volume,0,719,57.14285714,80,19.33333333,50
11605,6600000,800000,70,0,Unstable,0,566,57.14285714,100,12.12121212,50
11606,5000000,100000,65,0,Low Volume,2,600,49.57142857,100,2,70
11607,3800000,630000,70,0,Low Volume,2,557,49.14285714,100,16.57894737,70
11608,6600000,2100000,85,0,Unstable,0,559,66.14285714,100,31.81818182,50
11609,5400000,690000,60,0,Low Volume,1,682,47.71428571,100,12.77777778,90
11610,5500000,990000,70,0,Low Volume,1,823,54,100,18,90
11611,3800000,1180000,90,0,Low Volume,2,731,61.14285714,100,31.05263158,70
11612,2300000,800000,100,0,High Volume,0,595,62.85714286,100,34.7826087,50
11613,3800000,550000,85,0,High Volume,2,590,58.14285714,100,14.47368421,70
11614,3700000,2010000,65,0,Low Volume,1,666,45.85714286,100,54.32432432,90
11615,4200000,1300000,75,0,High Volume,1,775,53.28571429,100,30.95238095,90
11616,3900000,3580000,80,0,High Volume,2,730,55.42857143,100,91.79487179,70
11617,5200000,1730000,75,0,Unstable,0,531,56.14285714,100,33.26923077,50
11618,6500000,1620000,95,0,High Volume,2,765,71.85714286,100,24.92307692,70
11619,6900000,240000,85,0,High Volume,2,807,67,100,3.47826087,70
11620,6400000,1400000,95,0,High Volume,1,610,71.57142857,100,21.875,90
11621,3800000,0,75,0,Low Volume,0,662,52.14285714,100,0,50
11622,5100000,610000,100,0,Low Volume,1,819,70.85714286,100,11.96078431,90
11623,8000000,1700000,80,0,Low Volume,1,745,67.14285714,100,21.25,90
11624,3100000,750000,65,0,Low Volume,0,578,44.14285714,100,24.19354839,50
11625,7500000,1430000,100,0,Low Volume,0,850,77.71428571,100,19.06666667,50
11626,3700000,0,55,0,Low Volume,2,812,39.85714286,100,0,70
11627,5500000,1000000,70,0,Low Volume,2,640,54,100,18.18181818,70
11628,5700000,2870000,70,0,Low Volume,1,614,54.57142857,100,50.35087719,90
11629,5300000,720000,100,3,Low Volume,1,648,71.42857143,40,13.58490566,90
11630,9800000,1710000,100,0,High Volume,1,771,84.28571429,100,17.44897959,90
11631,4600000,260000,100,0,Unstable,2,785,69.42857143,100,5.652173913,70
11632,3100000,880000,75,0,High Volume,1,555,50.14285714,100,28.38709677,90
11633,5600000,630000,100,0,Low Volume,0,658,72.28571429,100,11.25,50
11634,4800000,930000,85,0,Low Volume,1,758,61,100,19.375,90
11635,5900000,550000,95,0,Low Volume,2,801,70.14285714,100,9.322033898,70
11636,6500000,690000,85,0,Low Volume,2,534,65.85714286,100,10.61538462,70
11637,4900000,810000,80,1,High Volume,2,543,58.28571429,80,16.53061224,70
11638,5700000,410000,75,0,Low Volume,1,519,57.57142857,100,7.192982456,90
11639,5200000,1830000,75,3,High Volume,0,398,56.14285714,40,35.19230769,50
11640,8600000,650000,90,0,High Volume,2,608,74.85714286,100,7.558139535,70
11641,4500000,450000,85,2,Low Volume,2,626,60.14285714,60,10,70
11642,4100000,3340000,80,0,High Volume,2,642,56,100,81.46341463,70
11643,6500000,550000,100,0,Low Volume,1,724,74.85714286,100,8.461538462,90
11644,3800000,800000,50,0,Low Volume,2,591,37.14285714,100,21.05263158,70
11645,5600000,340000,90,0,High Volume,2,841,66.28571429,100,6.071428571,70
11646,4800000,2240000,90,0,Unstable,0,468,64,100,46.66666667,50
11647,4900000,1170000,95,0,Unstable,0,413,67.28571429,100,23.87755102,50
11648,10400000,790000,80,0,Unstable,1,740,74,100,7.596153846,90
11649,7200000,2480000,85,0,Low Volume,1,647,67.85714286,100,34.44444444,90
11650,6800000,3100000,95,0,Low Volume,1,592,72.71428571,100,45.58823529,90
11651,5900000,1420000,100,0,Low Volume,0,726,73.14285714,100,24.06779661,50
11652,4100000,940000,75,0,Low Volume,1,466,53,100,22.92682927,90
11653,5400000,680000,85,2,Low Volume,2,489,62.71428571,60,12.59259259,70
11654,6000000,1010000,100,0,High Volume,2,494,73.42857143,100,16.83333333,70
11655,5300000,830000,50,0,High Volume,2,657,41.42857143,100,15.66037736,70
11656,5100000,1680000,70,0,Unstable,1,755,52.85714286,100,32.94117647,90
11657,4400000,390000,100,0,Unstable,1,621,68.85714286,100,8.863636364,90
11658,5400000,3010000,95,0,Low Volume,2,572,68.71428571,100,55.74074074,70
11659,4300000,620000,90,0,Unstable,1,831,62.57142857,100,14.41860465,90
11660,6200000,1820000,75,0,Low Volume,1,729,59,100,29.35483871,90
11661,2700000,2410000,65,0,Low Volume,1,807,43,100,89.25925926,90
11662,7500000,660000,70,0,High Volume,2,705,59.71428571,100,8.8,70
11663,3400000,600000,100,0,Low Volume,1,737,66,100,17.64705882,90
11664,3600000,0,70,0,Unstable,1,767,48.57142857,100,0,90
11665,5700000,1080000,80,0,High Volume,1,700,60.57142857,100,18.94736842,90
11666,5900000,540000,70,0,Unstable,1,650,55.14285714,100,9.152542373,90
11667,9300000,250000,95,0,Unstable,2,432,79.85714286,100,2.688172043,70
11668,5500000,730000,70,0,High Volume,1,850,54,100,13.27272727,90
11669,4900000,1670000,80,0,Low Volume,2,680,58.28571429,100,34.08163265,70
11670,5300000,1680000,55,0,Low Volume,1,609,44.42857143,100,31.69811321,90
11671,8100000,1010000,55,0,Low Volume,0,694,52.42857143,100,12.4691358,50
11672,10300000,570000,80,1,Low Volume,1,553,73.71428571,80,5.533980583,90
11673,4700000,1020000,60,0,Unstable,0,482,45.71428571,100,21.70212766,50
11674,5900000,740000,100,0,Low Volume,0,737,73.14285714,100,12.54237288,50
11675,4900000,2790000,50,0,Unstable,2,512,40.28571429,100,56.93877551,70
11676,4900000,1220000,70,0,High Volume,0,679,52.28571429,100,24.89795918,50
11677,8800000,1640000,80,0,Low Volume,1,725,69.42857143,100,18.63636364,90
11678,3800000,1010000,75,0,Low Volume,1,720,52.14285714,100,26.57894737,90
11679,2500000,1010000,65,0,Low Volume,1,485,42.42857143,100,40.4,90
11680,5500000,610000,65,0,Low Volume,1,789,51,100,11.09090909,90
11681,7200000,990000,65,0,High Volume,1,649,55.85714286,100,13.75,90
11682,5300000,1130000,75,0,Low Volume,2,651,56.42857143,100,21.32075472,70
11683,5800000,950000,100,0,High Volume,1,698,72.85714286,100,16.37931034,90
11684,6300000,1110000,80,0,Low Volume,1,660,62.28571429,100,17.61904762,90
11685,5200000,620000,100,0,High Volume,1,782,71.14285714,100,11.92307692,90
11686,5900000,1710000,90,0,Unstable,2,694,67.14285714,100,28.98305085,70
11687,5900000,620000,95,0,Low Volume,0,764,70.14285714,100,10.50847458,50
11688,2800000,580000,50,0,Low Volume,2,627,34.28571429,100,20.71428571,70
11689,5200000,140000,75,0,High Volume,2,634,56.14285714,100,2.692307692,70
11690,3100000,590000,100,0,Unstable,1,698,65.14285714,100,19.03225806,90
11691,4900000,1560000,70,0,Low Volume,2,647,52.28571429,100,31.83673469,70
11692,4300000,530000,100,0,Low Volume,1,730,68.57142857,100,12.3255814,90
11693,6800000,1250000,100,1,Low Volume,0,684,75.71428571,80,18.38235294,50
11694,5400000,720000,75,0,Low Volume,2,526,56.71428571,100,13.33333333,70
11695,5800000,1340000,70,0,Low Volume,1,458,54.85714286,100,23.10344828,90
11696,4700000,1000000,65,0,Low Volume,0,716,48.71428571,100,21.27659574,50
11697,6900000,1020000,70,0,High Volume,0,642,58,100,14.7826087,50
11698,3100000,1190000,60,0,Low Volume,2,629,41.14285714,100,38.38709677,70
11699,3800000,530000,85,0,Low Volume,1,603,58.14285714,100,13.94736842,90
11700,7400000,640000,60,0,Low Volume,2,765,53.42857143,100,8.648648649,70
11701,4400000,1850000,90,0,Unstable,1,660,62.85714286,100,42.04545455,90
11702,2600000,1130000,90,1,Low Volume,1,597,57.71428571,80,43.46153846,90
11703,7700000,0,55,0,Unstable,1,642,51.28571429,100,0,90
11704,6900000,470000,100,0,High Volume,2,574,76,100,6.811594203,70
11705,6200000,1030000,90,0,Low Volume,2,722,68,100,16.61290323,70
11706,5100000,380000,90,0,Low Volume,1,850,64.85714286,100,7.450980392,90
11707,8200000,1030000,70,3,High Volume,0,545,61.71428571,40,12.56097561,50
11708,7300000,2170000,90,0,High Volume,1,750,71.14285714,100,29.7260274,90
11709,8000000,1630000,95,0,High Volume,1,723,76.14285714,100,20.375,90
11710,6200000,580000,80,0,High Volume,2,810,62,100,9.35483871,70
11711,5200000,2400000,100,0,High Volume,0,798,71.14285714,100,46.15384615,50
11712,4400000,1650000,80,0,Low Volume,0,566,56.85714286,100,37.5,50
11713,3400000,720000,95,2,Unstable,2,562,63,60,21.17647059,70
11714,5800000,1600000,85,1,High Volume,1,690,63.85714286,80,27.5862069,90
11715,6000000,10000,90,0,Low Volume,0,715,67.42857143,100,0.166666667,50
11716,4500000,1180000,55,0,High Volume,0,524,42.14285714,100,26.22222222,50
11717,6000000,1740000,85,1,High Volume,1,780,64.42857143,80,29,90
11718,4500000,1040000,70,0,Low Volume,2,686,51.14285714,100,23.11111111,70
11719,6500000,2470000,65,0,Low Volume,2,735,53.85714286,100,38,70
11720,3800000,1200000,100,0,Low Volume,2,566,67.14285714,100,31.57894737,70
11721,3600000,1570000,75,0,Low Volume,0,484,51.57142857,100,43.61111111,50
11722,4700000,1390000,65,0,Low Volume,1,845,48.71428571,100,29.57446809,90
11723,6400000,1560000,75,0,Low Volume,2,762,59.57142857,100,24.375,70
11724,3500000,0,60,0,Low Volume,1,571,42.28571429,100,0,90
11725,6900000,510000,100,0,Low Volume,2,804,76,100,7.391304348,70
11726,3100000,2460000,70,0,Unstable,2,470,47.14285714,100,79.35483871,70
11727,4600000,480000,90,1,Low Volume,1,488,63.42857143,80,10.43478261,90
11728,3300000,1230000,100,0,Low Volume,1,484,65.71428571,100,37.27272727,90
11729,2300000,550000,70,1,Low Volume,0,540,44.85714286,80,23.91304348,50
11730,5600000,3940000,90,0,High Volume,2,814,66.28571429,100,70.35714286,70
11731,4700000,1690000,65,0,Low Volume,2,760,48.71428571,100,35.95744681,70
11732,3300000,480000,100,0,Low Volume,1,843,65.71428571,100,14.54545455,90
11733,4300000,1070000,95,2,Low Volume,2,660,65.57142857,60,24.88372093,70
11734,5700000,580000,75,0,Unstable,2,640,57.57142857,100,10.1754386,70
11735,4500000,1800000,70,0,High Volume,0,733,51.14285714,100,40,50
11736,4700000,650000,80,1,Low Volume,1,434,57.71428571,80,13.82978723,90
11737,4400000,930000,75,0,Low Volume,2,740,53.85714286,100,21.13636364,70
11738,4200000,770000,100,0,Low Volume,1,606,68.28571429,100,18.33333333,90
11739,4200000,3600000,60,0,Low Volume,1,479,44.28571429,100,85.71428571,90
11740,4100000,960000,80,0,High Volume,2,747,56,100,23.41463415,70
11741,4000000,140000,80,0,Low Volume,1,784,55.71428571,100,3.5,90
11742,3700000,760000,80,0,High Volume,1,642,54.85714286,100,20.54054054,90
11743,4500000,220000,80,0,Low Volume,2,732,57.14285714,100,4.888888889,70
11744,4100000,410000,80,0,High Volume,2,747,56,100,10,70
11745,3600000,350000,95,0,Low Volume,2,657,63.57142857,100,9.722222222,70
11746,6300000,590000,90,0,Low Volume,2,708,68.28571429,100,9.365079365,70
11747,7200000,770000,85,0,High Volume,2,850,67.85714286,100,10.69444444,70
11748,5000000,1540000,50,4,Low Volume,1,381,40.57142857,20,30.8,90
11749,5100000,810000,85,0,High Volume,1,700,61.85714286,100,15.88235294,90
11750,4100000,1370000,55,0,Unstable,2,552,41,100,33.41463415,70
11751,6900000,490000,90,0,Low Volume,1,704,70,100,7.101449275,90
11752,8400000,810000,100,0,Unstable,0,726,80.28571429,100,9.642857143,50
11753,4800000,660000,65,0,Low Volume,2,777,49,100,13.75,70
11754,4300000,570000,75,3,Low Volume,1,499,53.57142857,40,13.25581395,90
11755,5500000,40000,70,0,High Volume,2,601,54,100,0.727272727,70
11756,5200000,0,100,0,High Volume,0,850,71.14285714,100,0,50
11757,4300000,1100000,80,0,Low Volume,1,683,56.57142857,100,25.58139535,90
11758,5800000,1820000,100,0,High Volume,1,572,72.85714286,100,31.37931034,90
11759,6600000,3860000,85,0,Unstable,0,746,66.14285714,100,58.48484848,50
11760,3900000,1830000,85,0,Low Volume,1,770,58.42857143,100,46.92307692,90
11761,10700000,2710000,80,0,Unstable,1,813,74.85714286,100,25.3271028,90
11762,3200000,1210000,90,0,High Volume,1,847,59.42857143,100,37.8125,90
11763,3900000,1190000,55,1,Unstable,2,753,40.42857143,80,30.51282051,70
11764,5400000,950000,80,0,Low Volume,2,556,59.71428571,100,17.59259259,70
11765,9800000,0,80,0,High Volume,2,649,72.28571429,100,0,70
11766,4200000,870000,90,0,Low Volume,0,596,62.28571429,100,20.71428571,50
11767,3600000,4920000,75,0,Unstable,2,419,51.57142857,100,100,70
11768,5900000,1070000,65,0,High Volume,0,649,52.14285714,100,18.13559322,50
11769,4600000,1930000,80,0,Low Volume,2,582,57.42857143,100,41.95652174,70
11770,6100000,850000,65,0,Low Volume,1,543,52.71428571,100,13.93442623,90
11771,4900000,1000000,50,0,Unstable,0,432,40.28571429,100,20.40816327,50
11772,3900000,1990000,90,0,High Volume,1,664,61.42857143,100,51.02564103,90
11773,10100000,0,90,0,Low Volume,2,835,79.14285714,100,0,70
11774,2100000,450000,85,0,Low Volume,1,617,53.28571429,100,21.42857143,90
11775,8600000,330000,100,0,Unstable,2,760,80.85714286,100,3.837209302,70
11776,6600000,820000,70,0,Low Volume,0,493,57.14285714,100,12.42424242,50
11777,4000000,1120000,60,0,Low Volume,1,307,43.71428571,100,28,90
11778,8800000,1140000,80,3,Unstable,1,493,69.42857143,40,12.95454545,90
11779,3300000,1190000,75,0,Low Volume,1,584,50.71428571,100,36.06060606,90
11780,6800000,700000,65,0,Low Volume,2,556,54.71428571,100,10.29411765,70
11781,2700000,900000,80,0,Low Volume,1,555,52,100,33.33333333,90
11782,3500000,960000,70,0,Unstable,2,499,48.28571429,100,27.42857143,70
11783,3500000,560000,50,0,Low Volume,1,518,36.28571429,100,16,90
11784,4000000,1180000,75,0,High Volume,1,596,52.71428571,100,29.5,90
11785,5000000,1400000,65,0,Unstable,2,431,49.57142857,100,28,70
11786,3900000,440000,85,0,Low Volume,2,455,58.42857143,100,11.28205128,70
11787,2700000,1310000,70,1,Unstable,1,300,46,80,48.51851852,90
11788,5700000,320000,95,0,Low Volume,2,850,69.57142857,100,5.614035088,70
11789,5100000,510000,100,2,High Volume,0,604,70.85714286,60,10,50
11790,5700000,2280000,90,0,Low Volume,1,836,66.57142857,100,40,90
11791,5300000,460000,55,0,High Volume,1,655,44.42857143,100,8.679245283,90
11792,6700000,800000,100,0,Low Volume,2,697,75.42857143,100,11.94029851,70
11793,4900000,1360000,100,0,Low Volume,1,742,70.28571429,100,27.75510204,90
11794,6800000,910000,80,0,Unstable,1,710,63.71428571,100,13.38235294,90
11795,4000000,970000,100,0,Low Volume,2,561,67.71428571,100,24.25,70
11796,4000000,1260000,70,0,Unstable,1,556,49.71428571,100,31.5,90
11797,7600000,1560000,50,0,Low Volume,1,663,48,100,20.52631579,90
11798,7500000,1290000,70,0,Low Volume,0,432,59.71428571,100,17.2,50
11799,5900000,1320000,100,0,Unstable,1,802,73.14285714,100,22.37288136,90
11800,3800000,1620000,60,0,Low Volume,0,668,43.14285714,100,42.63157895,50
11801,3700000,1120000,80,0,Unstable,1,403,54.85714286,100,30.27027027,90
11802,7400000,540000,80,0,Low Volume,0,567,65.42857143,100,7.297297297,50
11803,7300000,0,70,0,Low Volume,2,677,59.14285714,100,0,70
11804,4900000,990000,75,0,High Volume,1,783,55.28571429,100,20.20408163,90
11805,10100000,270000,80,0,Low Volume,2,850,73.14285714,100,2.673267327,70
11806,5700000,510000,70,0,Low Volume,0,561,54.57142857,100,8.947368421,50
11807,3600000,610000,60,0,High Volume,1,850,42.57142857,100,16.94444444,90
11808,4600000,1640000,85,0,Low Volume,2,642,60.42857143,100,35.65217391,70
11809,5000000,440000,95,0,Low Volume,2,674,67.57142857,100,8.8,70
11810,5100000,500000,95,1,Unstable,2,652,67.85714286,80,9.803921569,70
11811,7300000,1000000,70,1,Unstable,2,584,59.14285714,80,13.69863014,70
11812,3800000,300000,60,0,Low Volume,1,672,43.14285714,100,7.894736842,90
11813,3400000,1100000,75,0,High Volume,1,850,51,100,32.35294118,90
11814,6000000,0,100,0,High Volume,2,775,73.42857143,100,0,70
11815,4300000,260000,90,0,High Volume,0,592,62.57142857,100,6.046511628,50
11816,10300000,760000,90,2,Low Volume,1,555,79.71428571,60,7.378640777,90
11817,6600000,10000,95,0,Unstable,2,810,72.14285714,100,0.151515152,70
11818,4300000,200000,85,0,Low Volume,1,770,59.57142857,100,4.651162791,90
11819,7200000,920000,80,0,High Volume,2,548,64.85714286,100,12.77777778,70
11820,6200000,500000,90,0,Unstable,2,482,68,100,8.064516129,70
11821,6000000,1880000,70,0,High Volume,2,661,55.42857143,100,31.33333333,70
11822,4800000,1990000,60,0,Unstable,0,579,46,100,41.45833333,50
11823,5700000,520000,90,0,Low Volume,1,647,66.57142857,100,9.122807018,90
11824,2700000,1000000,100,0,Low Volume,1,523,64,100,37.03703704,90
11825,7400000,1460000,65,0,Unstable,0,450,56.42857143,100,19.72972973,50
11826,1800000,840000,90,0,Low Volume,1,822,55.42857143,100,46.66666667,90
11827,4400000,160000,100,0,High Volume,2,788,68.85714286,100,3.636363636,70
11828,3100000,1750000,80,0,Low Volume,2,709,53.14285714,100,56.4516129,70
11829,4300000,880000,70,0,High Volume,2,778,50.57142857,100,20.46511628,70
11830,4900000,780000,80,0,High Volume,1,651,58.28571429,100,15.91836735,90
11831,3500000,1610000,70,0,Low Volume,1,589,48.28571429,100,46,90
11832,2200000,690000,70,0,Low Volume,2,593,44.57142857,100,31.36363636,70
11833,5300000,620000,85,0,High Volume,1,771,62.42857143,100,11.69811321,90
11834,9300000,1180000,55,0,Low Volume,2,743,55.85714286,100,12.68817204,70
11835,4500000,930000,60,0,High Volume,2,829,45.14285714,100,20.66666667,70
11836,6700000,480000,80,0,High Volume,1,813,63.42857143,100,7.164179104,90
11837,7900000,940000,80,0,Low Volume,1,785,66.85714286,100,11.89873418,90
11838,2800000,120000,85,0,High Volume,0,850,55.28571429,100,4.285714286,50
11839,4400000,700000,100,0,Low Volume,2,676,68.85714286,100,15.90909091,70
11840,3400000,800000,80,0,Low Volume,2,762,54,100,23.52941176,70
11841,3900000,640000,90,0,Low Volume,0,706,61.42857143,100,16.41025641,50
11842,8300000,340000,65,0,High Volume,2,749,59,100,4.096385542,70
11843,5300000,1550000,90,0,Unstable,0,571,65.42857143,100,29.24528302,50
11844,6300000,600000,70,3,Low Volume,1,388,56.28571429,40,9.523809524,90
11845,4900000,2350000,80,0,Low Volume,0,636,58.28571429,100,47.95918367,50
11846,3500000,800000,80,0,Low Volume,1,705,54.28571429,100,22.85714286,90
11847,6100000,1740000,95,0,High Volume,0,629,70.71428571,100,28.52459016,50
11848,7300000,870000,60,0,Low Volume,0,600,53.14285714,100,11.91780822,50
11849,5500000,3350000,50,0,High Volume,1,523,42,100,60.90909091,90
11850,5800000,590000,75,0,Low Volume,2,571,57.85714286,100,10.17241379,70
11851,3500000,340000,85,0,Unstable,2,570,57.28571429,100,9.714285714,70
11852,6200000,1270000,80,0,High Volume,1,583,62,100,20.48387097,90
11853,7500000,630000,100,3,Unstable,2,461,77.71428571,40,8.4,70
11854,5600000,200000,85,0,Low Volume,1,781,63.28571429,100,3.571428571,90
11855,2900000,1520000,70,0,High Volume,0,743,46.57142857,100,52.4137931,50
11856,8200000,1400000,50,0,High Volume,1,850,49.71428571,100,17.07317073,90
11857,3800000,1870000,75,0,High Volume,2,600,52.14285714,100,49.21052632,70
11858,5600000,770000,95,0,Low Volume,1,839,69.28571429,100,13.75,90
11859,6700000,770000,75,0,Unstable,1,671,60.42857143,100,11.49253731,90
